starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 20:47:09 2014	1392835629	4	145	149	145
Wed Feb 19 20:47:11 2014	1392835631	0	149	149	149
Wed Feb 19 20:47:11 2014	1392835631	0	149	149	120
Wed Feb 19 20:47:11 2014	1392835631	0	149	149	149
Wed Feb 19 20:47:11 2014	1392835631	0	149	149	142
Wed Feb 19 20:47:11 2014	1392835631	0	149	149	149
Wed Feb 19 20:47:10 2014	1392835630	0	149	149	149
Wed Feb 19 20:47:11 2014	1392835631	0	149	149	116
Wed Feb 19 20:47:11 2014	1392835631	0	150	150	149
Wed Feb 19 20:47:11 2014	1392835631	0	150	150	149
Wed Feb 19 20:47:11 2014	1392835631	0	150	150	123
Wed Feb 19 20:47:10 2014	1392835630	0	150	150	131
Wed Feb 19 20:47:11 2014	1392835631	0	150	150	119
Wed Feb 19 20:47:11 2014	1392835631	0	150	150	149
Wed Feb 19 20:47:10 2014	1392835630	0	150	150	150
Wed Feb 19 20:47:11 2014	1392835631	0	150	150	150
Wed Feb 19 20:47:10 2014	1392835630	0	150	150	150
Wed Feb 19 20:47:10 2014	1392835630	0	150	150	140
Wed Feb 19 20:47:09 2014	1392835629	0	150	150	130
Wed Feb 19 20:47:10 2014	1392835630	0	150	150	126
Wed Feb 19 20:47:11 2014	1392835631	0	151	151	150
Wed Feb 19 20:47:11 2014	1392835631	0	151	151	150
Wed Feb 19 20:47:11 2014	1392835631	0	151	151	137
Wed Feb 19 20:47:09 2014	1392835629	0	151	151	143
Wed Feb 19 20:47:11 2014	1392835631	0	151	151	150
Wed Feb 19 20:47:11 2014	1392835631	0	151	151	134
Wed Feb 19 20:47:11 2014	1392835631	0	151	151	109
Wed Feb 19 20:47:11 2014	1392835631	0	151	151	148
Wed Feb 19 20:47:10 2014	1392835630	0	151	152	135
Wed Feb 19 20:47:11 2014	1392835631	0	152	152	143
Wed Feb 19 20:47:11 2014	1392835631	0	152	152	130
Wed Feb 19 20:47:11 2014	1392835631	0	152	152	148
