starttime	seconds	ctime	dtime	ttime	wait
Sat Mar 01 18:55:03 2014	1393692903	0	19131	19131	18763
Sat Mar 01 18:55:11 2014	1393692911	0	19131	19131	18831
Sat Mar 01 18:53:33 2014	1393692813	0	19131	19131	18858
Sat Mar 01 18:54:16 2014	1393692856	0	19131	19131	18843
Sat Mar 01 18:54:15 2014	1393692855	0	19131	19131	18803
Sat Mar 01 18:55:03 2014	1393692903	0	19132	19133	18738
Sat Mar 01 18:53:46 2014	1393692826	0	19133	19133	18872
Sat Mar 01 18:56:39 2014	1393692999	0	19133	19133	18876
Sat Mar 01 18:55:39 2014	1393692939	0	19135	19135	18879
Sat Mar 01 18:54:38 2014	1393692878	0	19135	19135	18813
Sat Mar 01 18:55:36 2014	1393692936	0	19135	19135	18834
Sat Mar 01 18:58:09 2014	1393693089	0	19136	19136	18733
Sat Mar 01 18:57:43 2014	1393693063	0	19136	19136	18797
Sat Mar 01 18:55:29 2014	1393692929	0	19136	19136	18772
Sat Mar 01 18:54:53 2014	1393692893	0	19139	19139	18778
Sat Mar 01 18:58:08 2014	1393693088	0	19139	19139	18874
Sat Mar 01 18:56:07 2014	1393692967	0	19139	19139	18868
Sat Mar 01 18:54:39 2014	1393692879	0	19140	19140	18809
Sat Mar 01 18:57:17 2014	1393693037	0	19140	19140	18884
Sat Mar 01 18:54:10 2014	1393692850	0	19140	19140	18759
Sat Mar 01 18:55:04 2014	1393692904	0	19141	19141	18773
Sat Mar 01 18:56:26 2014	1393692986	0	19141	19141	18722
Sat Mar 01 18:54:43 2014	1393692883	0	19141	19142	18813
Sat Mar 01 18:58:09 2014	1393693089	0	19142	19142	18792
Sat Mar 01 18:53:37 2014	1393692817	0	19142	19142	18862
Sat Mar 01 18:55:03 2014	1393692903	0	19142	19142	18755
Sat Mar 01 18:55:38 2014	1393692938	0	19143	19143	18746
Sat Mar 01 18:58:07 2014	1393693087	0	19144	19145	18842
Sat Mar 01 18:56:30 2014	1393692990	0	19145	19145	18814
Sat Mar 01 18:56:45 2014	1393693005	0	19145	19145	18742
Sat Mar 01 18:54:21 2014	1393692861	0	19146	19146	18808
Sat Mar 01 18:56:58 2014	1393693018	0	19147	19147	18826
Sat Mar 01 18:54:25 2014	1393692865	0	19148	19148	18815
Sat Mar 01 18:54:01 2014	1393692841	0	19149	19149	18813
Sat Mar 01 18:57:18 2014	1393693038	0	19150	19150	18822
Sat Mar 01 18:54:44 2014	1393692884	0	19150	19150	18743
Sat Mar 01 18:55:20 2014	1393692920	0	19151	19151	18854
Sat Mar 01 18:53:26 2014	1393692806	0	19152	19152	18734
Sat Mar 01 18:58:05 2014	1393693085	0	19152	19152	18911
Sat Mar 01 18:56:40 2014	1393693000	0	19152	19152	18804
Sat Mar 01 18:54:02 2014	1393692842	0	19152	19152	18854
Sat Mar 01 18:53:25 2014	1393692805	0	19152	19152	18748
Sat Mar 01 18:54:58 2014	1393692898	0	19153	19153	18861
Sat Mar 01 18:53:58 2014	1393692838	0	19154	19154	18826
Sat Mar 01 18:54:21 2014	1393692861	0	19156	19156	18778
Sat Mar 01 18:57:19 2014	1393693039	0	19156	19156	18832
Sat Mar 01 18:57:29 2014	1393693049	0	19159	19159	18879
Sat Mar 01 18:55:35 2014	1393692935	0	19159	19159	18776
Sat Mar 01 18:57:37 2014	1393693057	0	19160	19160	18835
Sat Mar 01 18:58:18 2014	1393693098	0	19161	19161	18833
Sat Mar 01 18:53:54 2014	1393692834	0	19161	19161	18853
Sat Mar 01 18:54:30 2014	1393692870	0	19162	19162	18800
Sat Mar 01 18:54:48 2014	1393692888	0	19164	19164	18821
Sat Mar 01 18:54:31 2014	1393692871	0	19164	19164	18806
Sat Mar 01 18:54:53 2014	1393692893	0	19164	19164	18793
Sat Mar 01 18:55:05 2014	1393692905	0	19164	19165	18767
Sat Mar 01 18:55:00 2014	1393692900	0	19165	19165	18820
Sat Mar 01 18:55:04 2014	1393692904	0	19166	19166	18712
Sat Mar 01 18:57:08 2014	1393693028	0	19167	19167	18876
Sat Mar 01 18:56:54 2014	1393693014	0	19168	19168	18922
Sat Mar 01 18:54:42 2014	1393692882	0	19169	19169	18828
Sat Mar 01 18:55:07 2014	1393692907	0	19169	19169	18804
Sat Mar 01 18:54:38 2014	1393692878	0	19171	19172	18851
Sat Mar 01 18:53:20 2014	1393692800	0	19172	19172	18823
Sat Mar 01 18:54:20 2014	1393692860	0	19172	19172	18853
Sat Mar 01 18:55:02 2014	1393692902	0	19174	19174	18765
Sat Mar 01 18:54:10 2014	1393692850	0	19175	19175	18830
Sat Mar 01 18:57:31 2014	1393693051	0	19178	19178	18871
Sat Mar 01 18:55:51 2014	1393692951	0	19178	19178	18883
Sat Mar 01 18:57:42 2014	1393693062	0	19178	19179	18812
Sat Mar 01 18:55:05 2014	1393692905	0	19180	19180	18850
Sat Mar 01 18:55:17 2014	1393692917	0	19181	19181	18930
Sat Mar 01 18:55:16 2014	1393692916	0	19182	19182	18848
